Year,Agency ,Country,Area,Category,Sector,Amount
2013,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","-21,253.96"
2013,USAID,Bangladesh,Asia,Program Management,Direct Administrative Costs,"7,583.39"
2013,USDA,Bangladesh,Asia,Economic Development,Agriculture,"295,046.13"
2013,USDA,Bangladesh,Asia,Education and Social Services,Basic Education,"8,578,650.68"
2013,USDA,Bangladesh,Asia,Health,Nutrition,"844,399.20"
2014,HHS,Bangladesh,Asia,Health,Health - General,"92,348.96"
2014,HHS,Bangladesh,Asia,Health,HIV/AIDS,-0.02
2014,HHS,Bangladesh,Asia,Health,Other Public Health Threats,"328,006.22"
2014,USAID,Bangladesh,Asia,Health,Family Planning and Reproductive Health,"-31,611.65"
2014,USAID,Bangladesh,Asia,Health,Maternal and Child Health,"1,480.31"
2014,USAID,Bangladesh,Asia,Health,Tuberculosis,"1,231.65"
2014,USAID,Bangladesh,Asia,Economic Development,Agriculture,"8,682,800.00"
2014,USAID,Bangladesh,Asia,Health,Maternal and Child Health,"8,682,800.00"
2014,USAID,Bangladesh,Asia,Health,Nutrition,"38,452,400.00"
2014,USAID,Bangladesh,Asia,Humanitarian Assistance,Disaster Readiness,"3,101,000.00"
2014,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","11,374,624.06"
2014,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Civil Society,"277,758.45"
2014,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Good Governance,"709,963.57"
2014,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"154,710.42"
2014,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"1,032,138.23"
2014,USAID,Bangladesh,Asia,Economic Development,Agriculture,"7,271,256.17"
2014,USAID,Bangladesh,Asia,Economic Development,Infrastructure,"2,132.56"
2014,USAID,Bangladesh,Asia,Economic Development,Private Sector Competitiveness,"696,370.35"
2014,USAID,Bangladesh,Asia,Education and Social Services,Basic Education,"1,388,685.25"
2014,USAID,Bangladesh,Asia,Environment,Clean Productive Environment,"2,659,082.50"
2014,USAID,Bangladesh,Asia,Environment,Environment,"4,006.00"
2014,USAID,Bangladesh,Asia,Environment,Natural Resources and Biodiversity,"301,672.32"
2014,USAID,Bangladesh,Asia,Health,Water Supply and Sanitation,"133,759.31"
2014,USAID,Bangladesh,Asia,Humanitarian Assistance,Disaster Readiness,"65,384.49"
2014,USAID,Bangladesh,Asia,Peace and Security,Transnational Crime,"333,346.55"
2014,USAID,Bangladesh,Asia,Program Management,Direct Administrative Costs,"1,228,305.28"
2014,USAID,Bangladesh,Asia,Program Management,Monitoring and Evaluation,"518,916.72"
2014,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Civil Society,"1,395,130.00"
2014,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Good Governance,"2,719,363.00"
2014,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"1,846,125.10"
2014,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"2,365,168.40"
2014,USAID,Bangladesh,Asia,Economic Development,Agriculture,"40,431,193.90"
2014,USAID,Bangladesh,Asia,Economic Development,Private Sector Competitiveness,"816,921.89"
2014,USAID,Bangladesh,Asia,Education and Social Services,Basic Education,"2,366,571.40"
2014,USAID,Bangladesh,Asia,Environment,Clean Productive Environment,"3,566,154.46"
2014,USAID,Bangladesh,Asia,Environment,Environment,"36,494.90"
2014,USAID,Bangladesh,Asia,Environment,Natural Resources and Biodiversity,"5,751,151.02"
2014,USAID,Bangladesh,Asia,Health,Water Supply and Sanitation,"373,319.10"
2014,USAID,Bangladesh,Asia,Humanitarian Assistance,Disaster Readiness,"294,140.20"
2014,USAID,Bangladesh,Asia,Peace and Security,Transnational Crime,"771,354.10"
2014,USAID,Bangladesh,Asia,Program Management,Direct Administrative Costs,"1,790,229.34"
2014,USAID,Bangladesh,Asia,Program Management,Monitoring and Evaluation,"1,188,548.81"
2014,USAID,Bangladesh,Asia,Education and Social Services,Basic Education,"2,181,404.00"
2014,USAID,Bangladesh,Asia,Environment,Clean Productive Environment,"38,289.90"
2014,USAID,Bangladesh,Asia,Environment,Environment,22.21
2014,USAID,Bangladesh,Asia,Environment,Natural Resources and Biodiversity, -   
2014,USAID,Bangladesh,Asia,Humanitarian Assistance,Disaster Readiness,"9,302,640.00"
2014,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","-5,556.00"
2014,USAID,Bangladesh,Asia,Peace and Security,Stabilization Operations and Security Sector Reform,"208,739.98"
2014,USAID,Bangladesh,Asia,Program Management,Direct Administrative Costs,"378,539.16"
2014,USAID,Bangladesh,Asia,Education and Social Services,Basic Education,"668,858.93"
2014,USAID,Bangladesh,Asia,Environment,Environment,93.9
2014,USAID,Bangladesh,Asia,Humanitarian Assistance,Disaster Readiness,"1,967,029.31"
2014,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","12,100.00"
2014,USAID,Bangladesh,Asia,Program Management,Direct Administrative Costs,"46,187.20"
2014,USAID,Bangladesh,Asia,Program Management,Monitoring and Evaluation,111.2
2014,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Civil Society,"367,263.36"
2014,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Good Governance,"939,785.27"
2014,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"5,503,269.79"
2014,USAID,Bangladesh,Asia,Program Management,Monitoring and Evaluation,"432,700.73"
2014,USAID,Bangladesh,Asia,Health,Family Planning and Reproductive Health,"15,412,909.20"
2014,USAID,Bangladesh,Asia,Health,HIV/AIDS,"248,962.84"
2014,USAID,Bangladesh,Asia,Health,Maternal and Child Health,"32,054,413.65"
2014,USAID,Bangladesh,Asia,Health,Nutrition,"2,819,860.32"
2014,USAID,Bangladesh,Asia,Health,Tuberculosis,"8,960,391.27"
2014,USAID,Bangladesh,Asia,Program Management,Direct Administrative Costs,"1,202,246.62"
2014,USAID,Bangladesh,Asia,Program Management,Monitoring and Evaluation,"61,695.87"
2014,USAID,Bangladesh,Asia,Health,Family Planning and Reproductive Health,"7,664,228.74"
2014,USAID,Bangladesh,Asia,Health,HIV/AIDS,"328,483.20"
2014,USAID,Bangladesh,Asia,Health,Maternal and Child Health,"3,423,118.10"
2014,USAID,Bangladesh,Asia,Health,Nutrition,"2,707,188.68"
2014,USAID,Bangladesh,Asia,Health,Tuberculosis,"3,073,512.30"
2014,USAID,Bangladesh,Asia,Program Management,Direct Administrative Costs,"838,011.77"
2014,USAID,Bangladesh,Asia,Program Management,Monitoring and Evaluation,"30,029.71"
2014,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","10,836,337.70"
2014,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","3,302,207.61"
2014,USDA,Bangladesh,Asia,Economic Development,Agriculture,"144,172.32"
2014,USDA,Bangladesh,Asia,Education and Social Services,Basic Education,"157,542.66"
2014,USDA,Bangladesh,Asia,Education and Social Services,Basic Education,"4,836,850.29"
2014,USDA,Bangladesh,Asia,Health,Nutrition,"698,436.20"
2014,USDA,Bangladesh,Asia,Health,Nutrition,"155,042.47"
2009,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","6,889,012.09"
2009,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","897,859.71"
2009,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"500,000.00"
2009,USAID,Bangladesh,Asia,"Democracy, Human Rights, and Governance",Rule of Law and Human Rights,"21,714.57"
2009,USAID,Bangladesh,Asia,Humanitarian Assistance,Disaster Readiness,"17,416.00"
2009,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","934,949.14"
2009,USAID,Bangladesh,Asia,Program Management,Direct Administrative Costs,"13,515.53"
2010,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","10,625,039.68"
2010,USAID,Bangladesh,Asia,Education and Social Services,Social Services,"41,279.00"
2010,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","2,220,322.91"
2011,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","8,457,271.97"
2011,USAID,Bangladesh,Asia,Education and Social Services,Social Services,"152,496.00"
2011,USAID,Bangladesh,Asia,Humanitarian Assistance,Disaster Readiness,"30,874.81"
2011,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","1,241,181.84"
2012,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","7,571,300.83"
2012,USAID,Bangladesh,Asia,Education and Social Services,Social Services,"106,224.00"
2012,USAID,Bangladesh,Asia,Humanitarian Assistance,Disaster Readiness,"18,341.24"
2012,USAID,Bangladesh,Asia,Humanitarian Assistance,"Protection, Assistance and Solutions","23,143.61"
2009,USAID,Bangladesh,Asia,Health,Maternal and Child Health,"195,442.00"
2009,USAID,Bangladesh,Asia,Health,Pandemic Influenza and Other Emerging Threats ,"63,059.38"
2009,USAID,Bangladesh,Asia,Health,Maternal and Child Health,"80,922.00"
2009,USAID,Bangladesh,Asia,Health,Pandemic Influenza and Other Emerging Threats ,"20,593.32"
2010,USAID,Bangladesh,Asia,Health,Maternal and Child Health,"54,558.00"
2010,USAID,Bangladesh,Asia,Health,Pandemic Influenza and Other Emerging Threats ,"3,700.36"
2010,USAID,Bangladesh,Asia,Health,Maternal and Child Health,"203,716.00"
2010,USAID,Bangladesh,Asia,Health,Pandemic Influenza and Other Emerging Threats ,"21,576.38"
2011,USAID,Bangladesh,Asia,Health,Maternal and Child Health,"250,197.00"
2011,USAID,Bangladesh,Asia,Health,Pandemic Influenza and Other Emerging Threats ,-201.8
2012,USAID,Bangladesh,Asia,Health,Maternal and Child Health,"7,770.00"
2012,USAID,Bangladesh,Asia,Health,Pandemic Influenza and Other Emerging Threats ,63.45
2010,USAID,Bangladesh,Asia,Program Management,Monitoring and Evaluation,"16,618.71"
2011,USAID,Bangladesh,Asia,Program Management,Monitoring and Evaluation,"1,256.90"
2013,DoD,Barbados and Eastern Caribbean,Latin America & Caribbean,Peace and Security,Counterterrorism,"8,085.00"
2013,USAID,Barbados and Eastern Caribbean,Latin America & Caribbean,Program Management,Direct Administrative Costs,"1,359.40"
2014,USAID,Barbados and Eastern Caribbean,Latin America & Caribbean,Program Management,Direct Administrative Costs,"4,212.20"
2009,USAID,Barbados and Eastern Caribbean,Latin America & Caribbean,Humanitarian Assistance,Disaster Readiness,"37,240.41"
2012,USAID,Barbados and Eastern Caribbean,Latin America & Caribbean,Humanitarian Assistance,Disaster Readiness,"4,650.40"
2012,USAID,Barbados and Eastern Caribbean,Latin America & Caribbean,Program Management,Direct Administrative Costs,"2,733.21"
2009,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Civil Society,"6,171,990.80"
2009,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"1,905,012.61"
2009,USAID,Belarus,Eurasia,Education and Social Services,Higher Education,"400,000.00"
2009,USAID,Belarus,Eurasia,Education and Social Services,Social Services,"731,884.76"
2009,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"35,805.60"
2009,USAID,Belarus,Eurasia,Program Management,Monitoring and Evaluation,"197,705.46"
2010,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Civil Society,"2,103,158.30"
2010,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"366,219.40"
2010,USAID,Belarus,Eurasia,Education and Social Services,Social Services,"37,201.52"
2010,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"37,843.20"
2010,USAID,Belarus,Eurasia,Program Management,Monitoring and Evaluation,"22,289.13"
2010,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Civil Society,"3,276,209.52"
2010,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"1,102,965.49"
2010,USAID,Belarus,Eurasia,Education and Social Services,Higher Education,"926,196.00"
2010,USAID,Belarus,Eurasia,Education and Social Services,Social Services,"495,000.00"
2010,USAID,Belarus,Eurasia,Peace and Security,Transnational Crime,"397,014.00"
2010,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"125,909.80"
2011,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Civil Society,"152,134.24"
2011,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"42,763.60"
2011,USAID,Belarus,Eurasia,Education and Social Services,Social Services,"1,925.92"
2011,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"5,018.59"
2011,USAID,Belarus,Eurasia,Program Management,Monitoring and Evaluation,"3,569.71"
2011,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Civil Society,"6,119,723.06"
2011,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"1,087,175.51"
2011,USAID,Belarus,Eurasia,Economic Development,Private Sector Competitiveness,"1,000,000.00"
2011,USAID,Belarus,Eurasia,Education and Social Services,Higher Education,"641,007.88"
2011,USAID,Belarus,Eurasia,Education and Social Services,Social Services,"505,000.00"
2011,USAID,Belarus,Eurasia,Health,Tuberculosis,"232,826.87"
2011,USAID,Belarus,Eurasia,Peace and Security,Transnational Crime,"428,013.00"
2011,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"451,796.23"
2011,USAID,Belarus,Eurasia,Program Management,Monitoring and Evaluation,"26,300.00"
2012,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Civil Society,"201,801.02"
2012,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,-48.75
2012,USAID,Belarus,Eurasia,Program Management,Monitoring and Evaluation,679.39
2012,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Civil Society,"4,813,003.43"
2012,USAID,Belarus,Eurasia,"Democracy, Human Rights, and Governance",Political Competition and Consensus-Building,"1,518,091.00"
2012,USAID,Belarus,Eurasia,Economic Development,Agriculture,"245,252.38"
2012,USAID,Belarus,Eurasia,Economic Development,Private Sector Competitiveness,"3,062.00"
2012,USAID,Belarus,Eurasia,Education and Social Services,Higher Education,"207,796.12"
2012,USAID,Belarus,Eurasia,Education and Social Services,Social Services,"500,000.00"
2012,USAID,Belarus,Eurasia,Health,Tuberculosis,"198,617.08"
2012,USAID,Belarus,Eurasia,Peace and Security,Transnational Crime,"274,973.00"
2012,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"574,875.79"
2012,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"44,490.50"
2013,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"29,514.47"
2013,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"9,180,598.66"
2013,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"78,606.03"
2013,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"268,448.00"
2014,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"15,740.84"
2014,USAID,Belarus,Eurasia,Multi-Sector,Multi-Sector - Unspecified,"1,014,414.98"
2014,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"4,697,371.73"
2014,USAID,Belarus,Eurasia,Multi-Sector,Multi-Sector - Unspecified,"111,377.00"
2014,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"87,822.50"
2014,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"4,141,816.46"
2014,USAID,Belarus,Eurasia,Multi-Sector,Multi-Sector - Unspecified,"1,884,733.13"
2014,USAID,Belarus,Eurasia,Program Management,Direct Administrative Costs,"1,058.10"
2014,USAID,Belarus,Eurasia,Multi-Sector,Multi-Sector - Unspecified,"6,198.68"
2009,USAID,Belarus,Eurasia,Health,HIV/AIDS,"1,157.00"
2010,USAID,Belarus,Eurasia,Health,HIV/AIDS,332.06
2010,USAID,Belarus,Eurasia,Program Management,Monitoring and Evaluation,"3,899.71"
2011,USAID,Belarus,Eurasia,Program Management,Monitoring and Evaluation,50
2012,USAID,Belarus,Eurasia,Program Management,Monitoring and Evaluation,-18
2009,USAID,Belarus,Eurasia,Education and Social Services,Social Services,"597,487.92"
2009,USAID,Belarus,Eurasia,Education and Social Services,Social Services,"212,170.78"
2011,USAID,Belarus,Eurasia,Education and Social Services,Social Services,"30,000.00"
2012,USAID,Belarus,Eurasia,Education and Social Services,Social Services,"299,986.00"
2012,USAID,Belarus,Eurasia,Education and Social Services,Social Services,"985,000.00"
2009,USAID,Belarus,Eurasia,Economic Development,Agriculture,"586,940.00"
2010,USAID,Belarus,Eurasia,Economic Development,Agriculture,-105
2011,DoD,Belgium,,Peace and Security,Counterterrorism,"11,049.00"
2011,DoD,Belgium,,Peace and Security,Stabilization Operations and Security Sector Reform,"4,296.00"
2012,DoD,Belgium,,Peace and Security,Counterterrorism,"16,869.00"
2010,IAF,Belize,Latin America & Caribbean,Program Management,Direct Administrative Costs,"72,313.00"
2010,Peace Corps,Belize,Latin America & Caribbean,Education and Social Services,Education and Social Services - General,"1,515,476.61"
2010,Peace Corps,Belize,Latin America & Caribbean,Environment,Environment - General,"18,526.61"
